outer_sim,inner_sim,date,dt,liab_cashflow,liab_pv_gaap,liab_pv_ifrs,meltdown_liabilities,next_2_liabs,bund_fwds,bund_yield,fee,cash,assets,net_asset_return,hgb_gap,hgb_payment,bund_comparator,performance_payment,additional_payment,funding_level_gaap,funding_level_ifrs,net_bt_return
4,17,2034-12-31,8.005479452054793,13946399.94,233100324.17354414,187213135.87179768,206840813.1552899,27170346.52,0.034270835081316786,0.027548071038251364,578774.5427425848,3205613.608475388,178399673.09811902,-29.63558862751499,10803115.577442855,0.0,181893579.08461598,0.0,0.0,0.7653342985713728,0.9529228398817374,0.028548071038251365
4,17,2035-12-31,9.005479452054793,13707873.2,224077767.4894323,180806574.97079775,193336145.0369052,26739800.96,0.03522155138410188,0.028312642987249545,551652.8761242904,23539622.39153701,187950673.3997433,56.19112206180711,5385471.6371619105,0.0,192622120.07042524,0.0,18325907.434437416,0.8387743036961809,1.0395123818373275,0.029312642987249546
4,17,2036-12-31,10.008219178082191,13462473.32,215131720.45132506,174415250.0829626,179537357.57461902,26413760.880000003,0.03641785146734189,0.029048498956158665,584185.3674031161,18527179.765336204,180681797.1136356,7.247552454513228,0.0,0.0,185711461.62570864,0.0,0.0,0.8398659051049425,1.0359288939911633,0.030048498956158666
4,17,2037-12-31,11.008219178082191,13277327.64,206178540.39239672,167940117.1961982,165343033.92084315,26073787.36,0.037839876326007715,0.02977792745302714,561289.8114732698,14477669.29551297,173257986.37295002,9.068197986719596,0.0,0.0,178789554.24666083,0.0,0.0,0.8403298715919093,1.031665270130419,0.03077792745302714
4,17,2038-12-31,12.008219178082191,13136433.24,197186295.81428385,161353348.52684987,150698280.3780995,25671183.04,0.03930493623948128,0.030507355949895617,538557.6887794806,17577344.315289922,165844238.6643807,11.36253351634795,0.0,0.0,171820814.24914894,0.0,0.0,0.8410535731173627,1.0278326429450177,0.031507355949895614
4,17,2039-12-31,13.008219178082191,12937354.12,188212386.24015102,154708774.99939704,135675783.25174612,25209673.32,0.0407705080566485,0.031236784446764095,515464.219364602,18069051.00506633,158368588.11550272,8.745837548763815,0.0,0.0,164852287.09183544,0.0,0.0,0.841435525467655,1.0236561443662129,0.032236784446764095
4,17,2040-12-31,14.010958904109588,12733828.92,179272094.61444262,148025437.94871,120284743.52148634,24745325.83,0.04223859937818841,0.031968211377870565,492289.0528138133,17672259.41953957,150870232.96512395,8.054380434216021,0.0,0.0,157904304.11429304,0.0,0.0,0.8415712065483362,1.0192182847477855,0.032968211377870565
4,17,2041-12-31,15.01095890410959,12475844.4,170399619.31619292,141322585.62870967,104587074.84275974,24288353.91,0.0395089740200647,0.03243766110531803,468825.0778490192,10953802.779972984,143330356.47182402,7.816427892607484,0.0,0.0,150975867.15375966,0.0,0.0,0.8411424687860407,1.01420700614967,0.03343766110531803
4,17,2042-12-31,16.01095890410959,12269481.43,161555170.23444837,134564685.03822935,88515433.28318597,23796052.240000002,0.037840033192998446,0.03275451459854012,445303.61663644534,16129509.994120272,135719753.83217868,12.510306715832956,0.0,0.0,144032555.66392463,0.0,0.0,0.8400830108700489,1.0085837438970053,0.03375451459854012
4,17,2043-12-31,17.01095890410959,12018872.48,152783556.6761608,127793835.27472027,72134126.60164885,23261736.89,0.03847539357501906,0.033071368091762206,421859.59143860027,7330367.167877655,128179131.74142815,7.692018807300089,0.0,0.0,137131146.5781589,0.0,0.0,0.8389589464337183,1.003014984767298,0.03407136809176221
4,17,2044-12-31,18.013698630136986,11777179.76,144085824.19263285,121014533.37446687,55434089.74613062,22669919.060000002,0.03911172111934014,0.033389089676746544,398419.9893176247,15562470.694932431,120631063.3565573,17.062975576009677,0.0,0.0,130244091.75456662,0.0,0.0,0.8372167354595678,0.9968312069036951,0.034389089676746545
4,17,2045-12-31,19.013698630136986,11484557.13,135497392.12890476,114249543.0460711,38489605.57846491,22023172.119999997,0.03974814567622409,0.03370594316996863,375174.2359895929,6914818.681206981,113198347.29720806,7.011767981533179,0.0,0.0,123418326.56264403,0.0,0.0,0.8354282360616755,0.9907991251357641,0.03470594316996863
4,17,2046-12-31,20.013698630136986,11185361.93,127035527.78069572,107519913.29486783,21321478.299979374,21338764.509999998,0.0401256740753817,0.034010585215605654,352089.85374379554,2048328.6581556571,105825832.79752138,15.921802309225136,0.0,0.0,116650527.474507,0.0,0.0,0.8330412337894237,0.9842440302876685,0.035010585215605655
4,17,2047-12-31,21.013698630136986,10837810.19,118751131.69908771,100875379.72336768,4016334.5116202636,20617505.18,0.04029205676506198,0.03429514031485277,328818.6309523252,2462731.2117712437,98439581.49648942,52.34954000247414,0.0,0.0,110005110.57590242,0.0,0.0,0.828956996771473,0.9758533922394346,0.03529514031485277
4,17,2048-12-31,22.016438356164382,10500954.32,110643680.03764825,94319551.75339192,0.0,19821483.422,0.04086367208250108,0.03458047501711153,305709.06017288106,9207704.07226352,91096356.67745414,40.25391780956209,0.0,0.0,103469929.44501874,0.0,0.0,0.8233308639631037,0.9658268618115876,0.03558047501711153
4,17,2049-12-31,23.016438356164382,10116550.86,102751067.14640498,87881463.4117742,0.0,19000234.981,0.04143536551052507,0.03486503011635864,283562.17251846776,1250115.6234920414,84120611.14030412,9.234599337762806,0.0,0.0,97081189.37828061,0.0,0.0,0.8186835764970184,0.9572053977543777,0.035865030116358644
4,17,2050-12-31,24.016438356164382,9704932.562,95111431.03404772,81603907.92283337,0.0,18140162.373999998,0.03927708406380104,0.03504105565693431,261673.3736944702,7393610.584230937,77257851.96246225,68.5637930526319,0.0,0.0,90874241.51281984,13616389.550357595,0.0,0.8122877673326742,0.9467420608767798,0.03604105565693431
4,18,2027-12-31,0.9999999999999999,16724462.33,298344930.3521844,232344575.26205954,293348548.988457,31462151.29,0.02160482611960468,0.020672552238805972,760338.8622196161,1095864.7451301764,235961486.21431908,237.70260937388022,43893050.274137944,0.0,237620365.63033894,0.0,0.0,0.7909016115533649,1.0155670126930232,0.021672552238805973
4,18,2028-12-31,2.0027397260273974,16064885.95,288293371.3806211,225366432.8630154,281254696.7622815,30245020.58,0.022738216323019866,0.021362528767123287,731532.1892594314,173759.695276291,227047644.94721773,220.8453800777565,40186772.82756376,0.0,228793384.07946402,0.0,0.0,0.7875576322129748,1.0074599045778225,0.022362528767123288
4,18,2029-12-31,3.0027397260273974,15397265.34,278690802.8053716,218758458.40467298,269302861.6554335,29436432.689999998,0.027109638291723526,0.02279628433268859,704985.3333692435,-375995.695374332,218892860.44971192,1347.357140113379,35842931.33770907,0.0,220482254.45262992,0.0,0.0,0.7854326667628836,1.0006143855923062,0.02379628433268859
4,18,2030-12-31,4.002739726027397,14847755.24,269444732.7017596,212442283.04245523,257397865.43856412,28871197.91,0.028095142183276467,0.0238538665377176,679617.4036323406,381532.9084714878,211011761.90048122,-601.6970822248937,31250917.945217907,0.0,212577822.7275427,0.0,0.0,0.7831355981044318,0.9932663068693904,0.024853866537717602
4,18,2031-12-31,5.002739726027397,14588677.45,260271894.37906492,206138854.63111097,245213741.84858596,28388737.89,0.02879018786307408,0.02467493886462875,649960.8812346457,-4989526.228632316,201414988.7469806,565.1468811755793,28073295.270618647,0.0,204787600.97357705,0.0,0.0,0.7738637674555671,0.9770840587399993,0.025674938864628752
4,18,2032-12-31,6.005479452054795,14282520.46,251235315.260689,199918200.49963617,232820110.60361394,28052617.369999997,0.032710509730723425,0.025821725274725274,625771.8869563518,-4631823.943052045,193682336.63849422,-42.68028136721504,22799023.27872452,0.0,197167633.9480995,0.0,0.0,0.7709200294453981,0.9688079232128077,0.026821725274725275
4,18,2033-12-31,7.005479452054794,14106217.43,242178927.66742876,193608792.88912195,220033570.93694106,27654273.14,0.03296072603554978,0.026711090410958902,601925.0329457829,-6457960.1458296655,185933535.1856485,-44.18811661995866,17124073.78812796,0.0,189539857.18525407,0.0,0.0,0.7677527395817896,0.96035687434987,0.027711090410958903
4,18,2034-12-31,8.005479452054793,13946399.94,233100324.17354414,187213135.87179768,206840813.1552899,27170346.52,0.034270835081316786,0.027548071038251364,577854.286736357,3449776.00051454,178093841.35204932,-30.736981485719213,11108947.323512554,0.0,181893579.08461598,0.0,0.0,0.764022280893345,0.9512892379197516,0.028548071038251365
4,18,2035-12-31,9.005479452054793,13707873.2,224077767.4894323,180806574.97079775,193336145.0369052,26739800.96,0.03522155138410188,0.028312642987249545,554190.0619564045,23948862.375981316,188793864.82461584,52.3877650498781,4542280.212289363,0.0,192622120.07042524,0.0,18325907.434437416,0.8425372447247339,1.0441758816299027,0.029312642987249546
4,18,2036-12-31,10.008219178082191,13462473.32,215131720.45132506,174415250.0829626,179537357.57461902,26413760.880000003,0.03641785146734189,0.029048498956158665,586539.283260649,18949764.47489097,181464081.81695566,7.139282445935741,0.0,0.0,185711461.62570864,0.0,0.0,0.8435022108142024,1.0404140792197942,0.030048498956158666
4,18,2037-12-31,11.008219178082191,13277327.64,206178540.39239672,167940117.1961982,165343033.92084315,26073787.36,0.037839876326007715,0.02977792745302714,562262.0983258209,13422839.631861998,173581109.70361444,8.860726110406688,0.0,0.0,178789554.24666083,0.0,0.0,0.8418970731544456,1.0335893091037092,0.03077792745302714
4,18,2038-12-31,12.008219178082191,13136433.24,197186295.81428385,161353348.52684987,150698280.3780995,25671183.04,0.03930493623948128,0.030507355949895617,539689.975873466,16537642.35187165,166220535.40861517,12.362073418717811,0.0,0.0,171820814.24914894,0.0,0.0,0.8429619042347994,1.0301647714547144,0.031507355949895614
4,18,2039-12-31,13.008219178082191,12937354.12,188212386.24015102,154708774.99939704,135675783.25174612,25209673.32,0.0407705080566485,0.031236784446764095,516140.62057602615,17546438.06388058,158593378.78476605,9.37213946553591,0.0,0.0,164852287.09183544,0.0,0.0,0.8426298712477277,1.0251091367337382,0.032236784446764095
4,18,2040-12-31,14.010958904109588,12733828.92,179272094.61444262,148025437.94871,120284743.52148634,24745325.83,0.04223859937818841,0.031968211377870565,493131.8947965436,18233249.677718483,151150337.450718,8.340024783039826,0.0,0.0,157904304.11429304,0.0,0.0,0.8431336610184335,1.0211105573833246,0.032968211377870565
4,18,2041-12-31,15.01095890410959,12475844.4,170399619.31619292,141322585.62870967,104587074.84275974,24288353.91,0.0395089740200647,0.03243766110531803,469544.17990487133,11536238.085631946,143569338.05505225,7.558275963595433,0.0,0.0,150975867.15375966,0.0,0.0,0.8425449459992367,1.0158980421731412,0.03343766110531803
4,18,2042-12-31,16.01095890410959,12269481.43,161555170.23444837,134564685.03822935,88515433.28318597,23796052.240000002,0.037840033192998446,0.03275451459854012,446171.7093260331,16733116.57838856,136008249.96935165,11.853213525822367,0.0,0.0,144032555.66392463,0.0,0.0,0.8418687546302411,1.0107276655142632,0.03375451459854012
4,18,2043-12-31,17.01095890410959,12018872.48,152783556.6761608,127793835.27472027,72134126.60164885,23261736.89,0.03847539357501906,0.033071368091762206,423237.4807847254,7955819.863694012,128637050.3007904,7.405841322019636,0.0,0.0,137131146.5781589,0.0,0.0,0.841956118179974,1.0065982449330007,0.03407136809176221
4,18,2044-12-31,18.013698630136986,11777179.76,144085824.19263285,121014533.37446687,55434089.74613062,22669919.060000002,0.03911172111934014,0.033389089676746544,399938.22197043133,16210867.689508086,121135622.67484,15.706361470221438,0.0,0.0,130244091.75456662,0.0,0.0,0.8407185325385653,1.0010006178348714,0.034389089676746545
4,18,2045-12-31,19.013698630136986,11484557.13,135497392.12890476,114249543.0460711,38489605.57846491,22023172.119999997,0.03974814567622409,0.03370594316996863,376840.36762535584,7587322.122343292,113752058.37749325,6.7254726832758145,0.0,0.0,123418326.56264403,0.0,0.0,0.8395147433485347,0.9956456309993534,0.03470594316996863
4,18,2046-12-31,20.013698630136986,11185361.93,127035527.78069572,107519913.29486783,21321478.299979374,21338764.509999998,0.0401256740753817,0.034010585215605654,353717.61851949815,2746188.988409875,106366793.29131323,14.49323375570722,0.0,0.0,116650527.474507,0.0,0.0,0.8372995739816708,0.9892752889374806,0.035010585215605655
4,18,2047-12-31,21.013698630136986,10837810.19,118751131.69908771,100875379.72336768,4016334.5116202636,20617505.18,0.04029205676506198,0.03429514031485277,331160.5614565718,3186367.8395619025,99217883.06740071,39.0757900209651,0.0,0.0,110005110.57590242,0.0,0.0,0.8355110528025641,0.9835688682361112,0.03529514031485277
4,18,2048-12-31,22.016438356164382,10500954.32,110643680.03764825,94319551.75339192,0.0,19821483.422,0.04086367208250108,0.03458047501711153,308504.98205054604,9958115.22804144,92025534.71479814,31.176601760107722,0.0,0.0,103469929.44501874,0.0,0.0,0.8317287953860989,0.9756782449031169,0.03558047501711153
4,18,2049-12-31,23.016438356164382,10116550.86,102751067.14640498,87881463.4117742,0.0,19000234.981,0.04143536551052507,0.03486503011635864,286305.1276639416,2028877.3846473214,85032186.56698325,8.554894199160325,0.0,0.0,97081189.37828061,0.0,0.0,0.8275552646652812,0.9675781816304028,0.035865030116358644
4,18,2050-12-31,24.016438356164382,9704932.562,95111431.03404772,81603907.92283337,0.0,18140162.373999998,0.03927708406380104,0.03504105565693431,264429.58504958684,8200203.625189673,78173832.86947937,42.313985407134545,0.0,0.0,90874241.51281984,12700408.643340468,0.0,0.8219183753159484,0.9579667795248537,0.03604105565693431
4,19,2027-12-31,0.9999999999999999,16724462.33,298344930.3521844,232344575.26205954,293348548.988457,31462151.29,0.02160482611960468,0.020672552238805972,753422.5843394292,2570781.0230103633,233662976.53213695,235.53129647750137,46191559.95632008,0.0,237620365.63033894,0.0,0.0,0.7831974093084372,1.0056743363540568,0.021672552238805973
4,19,2028-12-31,2.0027397260273974,16064885.95,288293371.3806211,225366432.8630154,281254696.7622815,30245020.58,0.022738216323019866,0.021362528767123287,724376.6608747932,1557368.4669258986,224669624.3473896,92.6425577062536,42564793.42739189,0.0,228793384.07946402,0.0,0.0,0.7793090186966809,0.996908108688709,0.022362528767123288
4,19,2029-12-31,3.0027397260273974,15397265.34,278690802.8053716,218758458.40467298,269302861.6554335,29436432.689999998,0.027109638291723526,0.02279628433268859,697695.2519068497,920412.2910743465,216470123.377043,147.88409110705047,38265668.41037798,0.0,220482254.45262992,0.0,0.0,0.7767393871559464,0.9895394443519214,0.02379628433268859
4,19,2030-12-31,4.002739726027397,14847755.24,269444732.7017596,212442283.04245523,257397865.43856412,28871197.91,0.028095142183276467,0.0238538665377176,672264.9664475067,1589716.0988118104,208568301.9427214,241.7347606602908,33694377.902977735,0.0,212577822.7275427,0.0,0.0,0.7740670966226662,0.9817645477903303,0.024853866537717602
4,19,2031-12-31,5.002739726027397,14588677.45,260271894.37906492,206138854.63111097,245213741.84858596,28388737.89,0.02879018786307408,0.02467493886462875,647692.0598043465,-4419365.395838788,200660983.75831118,134.40132188960885,28827300.259288073,0.0,204787600.97357705,0.0,0.0,0.7709667777884028,0.9734263058626064,0.025674938864628752
4,19,2032-12-31,6.005479452054795,14282520.46,251235315.260689,199918200.49963617,232820110.60361394,28052617.369999997,0.032710509730723425,0.025821725274725274,623258.3733299546,-4115574.345162949,192847012.27665487,-47.86861442407209,23634347.640563875,0.0,197167633.9480995,0.0,0.0,0.7675951610407608,0.9646295924767782,0.026821725274725275
4,19,2033-12-31,7.005479452054794,14106217.43,242178927.66742876,193608792.88912195,220033570.93694106,27654273.14,0.03296072603554978,0.026711090410958902,598943.331548987,-5996787.884981789,184942616.42144668,-49.36477661626732,18114992.55232978,0.0,189539857.18525407,0.0,0.0,0.7636610592124612,0.955238724758548,0.027711090410958903
4,19,2034-12-31,8.005479452054793,13946399.94,233100324.17354414,187213135.87179768,206840813.1552899,27170346.52,0.034270835081316786,0.027548071038251364,574436.4197391948,3855095.8868551753,176957970.21999243,-32.83443767255613,12244818.455569446,0.0,181893579.08461598,0.0,0.0,0.7591493956406792,0.9452219759898263,0.028548071038251365
4,19,2035-12-31,9.005479452054793,13707873.2,224077767.4894323,180806574.97079775,193336145.0369052,26739800.96,0.03522155138410188,0.028312642987249545,549376.8601794024,24298196.4593027,187194277.43405882,46.35971518170444,6141867.602846384,0.0,192622120.07042524,0.0,18325907.434437416,0.8353987079190579,1.0353289279678726,0.029312642987249546
4,19,2036-12-31,10.008219178082191,13462473.32,215131720.45132506,174415250.0829626,179537357.57461902,26413760.880000003,0.03641785146734189,0.029048498956158665,581140.3938740293,19242144.44435785,179669850.9108024,6.948422203033945,0.0,0.0,185711461.62570864,0.0,0.0,0.8351620604059357,1.0301269575071008,0.030048498956158666
4,19,2037-12-31,11.008219178082191,13277327.64,206178540.39239672,167940117.1961982,165343033.92084315,26073787.36,0.037839876326007715,0.02977792745302714,558164.7264428339,15148533.234596694,172219416.44783515,8.640128449520406,0.0,0.0,178789554.24666083,0.0,0.0,0.8352926357906553,1.0254811019730181,0.03077792745302714
4,19,2038-12-31,12.008219178082191,13136433.24,197186295.81428385,161353348.52684987,150698280.3780995,25671183.04,0.03930493623948128,0.030507355949895617,535039.8434394973,18203814.36406468,164675141.39639288,10.737874016099543,0.0,0.0,171820814.24914894,0.0,0.0,0.8351246759637344,1.0205870711693985,0.031507355949895614
4,19,2039-12-31,13.008219178082191,12937354.12,188212386.24015102,154708774.99939704,135675783.25174612,25209673.32,0.0407705080566485,0.031236784446764095,511802.65564060665,19152878.720455904,157151728.43789494,8.34359575175959,0.0,0.0,164852287.09183544,0.0,0.0,0.8349701716090885,1.0157906585357386,0.032236784446764095
4,19,2040-12-31,14.010958904109588,12733828.92,179272094.61444262,148025437.94871,120284743.52148634,24745325.83,0.04223859937818841,0.031968211377870565,488472.12696798303,19780203.905440286,149601741.275693,7.475779153883185,0.0,0.0,157904304.11429304,0.0,0.0,0.834495416575786,1.0106488678488434,0.032968211377870565
4,19,2041-12-31,15.01095890410959,12475844.4,170399619.31619292,141322585.62870967,104587074.84275974,24288353.91,0.0395089740200647,0.03243766110531803,464779.0930116241,13017075.974640284,141985740.8441964,6.808897521107645,0.0,0.0,150975867.15375966,0.0,0.0,0.8332515143753236,1.0046924927996224,0.03343766110531803
4,19,2042-12-31,16.01095890410959,12269481.43,161555170.23444837,134564685.03822935,88515433.28318597,23796052.240000002,0.037840033192998446,0.03275451459854012,441267.7410799935,18142893.39051646,134378497.8555845,10.265815730912411,0.0,0.0,144032555.66392463,0.0,0.0,0.8317808564131673,0.9986163741059406,0.03375451459854012
4,19,2043-12-31,17.01095890410959,12018872.48,152783556.6761608,127793835.27472027,72134126.60164885,23261736.89,0.03847539357501906,0.033071368091762206,417550.6430564555,9293525.231249735,126747124.5624287,6.648504241058022,0.0,0.0,137131146.5781589,0.0,0.0,0.8295861630651864,0.9918093802409057,0.03407136809176221
4,19,2044-12-31,18.013698630136986,11777179.76,144085824.19263285,121014533.37446687,55434089.74613062,22669919.060000002,0.03911172111934014,0.033389089676746544,393455.96278257354,17475375.275527354,118981351.87140861,13.069852760686489,0.0,0.0,130244091.75456662,0.0,0.0,0.8257672296223861,0.9831988650754303,0.034389089676746545
4,19,2045-12-31,19.013698630136986,11484557.13,135497392.12890476,114249543.0460711,38489605.57846491,22023172.119999997,0.03974814567622409,0.03370594316996863,368683.17062657984,8778248.73709912,111041149.90823337,6.011334812924978,0.0,0.0,123418326.56264403,0.0,0.0,0.8195076537162792,0.9719176720335421,0.03470594316996863
4,19,2046-12-31,20.013698630136986,11185361.93,127035527.78069572,107519913.29486783,21321478.299979374,21338764.509999998,0.0401256740753817,0.034010585215605654,345466.2428911074,3861153.7119854833,103624586.12414469,12.07891260462107,0.0,0.0,116650527.474507,0.0,0.0,0.8157134302069743,0.9637711094498337,0.035010585215605655
4,19,2047-12-31,21.013698630136986,10837810.19,118751131.69908771,100875379.72336768,4016334.5116202636,20617505.18,0.04029205676506198,0.03429514031485277,322305.5441433792,4223111.802384054,96275065.64698303,26.741158168474836,0.0,0.0,110005110.57590242,0.0,0.0,0.8107296685891091,0.954396066820267,0.03529514031485277
4,19,2048-12-31,22.016438356164382,10500954.32,110643680.03764825,94319551.75339192,0.0,19821483.422,0.04086367208250108,0.03458047501711153,299466.1272634393,10914263.210980976,89021621.97388299,22.566171333115065,0.0,0.0,103469929.44501874,0.0,0.0,0.8045793663369836,0.9438299940890208,0.03558047501711153
4,19,2049-12-31,23.016438356164382,10116550.86,102751067.14640498,87881463.4117742,0.0,19000234.981,0.04143536551052507,0.03486503011635864,276992.41477457236,2901956.421631478,81937261.65008289,7.4342672272615165,0.0,0.0,97081189.37828061,0.0,0.0,0.7974346537280677,0.9323611427151665,0.035865030116358644
4,19,2050-12-31,24.016438356164382,9704932.562,95111431.03404772,81603907.92283337,0.0,18140162.373999998,0.03927708406380104,0.03504105565693431,254829.21181176833,8985175.034141615,74983308.830111,28.18315408213447,0.0,0.0,90874241.51281984,15890932.682708845,0.0,0.7883732587649604,0.9188690926544477,0.03604105565693431
5,0,2027-12-31,0.9999999999999999,16724462.33,298344930.3521844,232344575.26205954,293348548.988457,31462151.29,0.02160482611960468,0.020672552238805972,764926.2575604549,1088463.5772917843,237486030.59925783,239.769232520766,42368505.8891992,0.0,237620365.63033894,0.0,0.0,0.7960116175559442,1.0221285792078394,0.021672552238805973
5,0,2028-12-31,2.0027397260273974,16064885.95,288293371.3806211,225366432.8630154,281254696.7622815,30245020.58,0.022738216323019866,0.021362528767123287,732931.1744237789,164791.2529182001,227512574.35016918,222.78099311895798,39721843.42461231,0.0,228793384.07946402,0.0,0.0,0.7891703276444546,1.0095228977088095,0.022362528767123288
5,0,2029-12-31,3.0027397260273974,15397265.34,278690802.8053716,218758458.40467298,269302861.6554335,29436432.689999998,0.027109638291723526,0.02279628433268859,697091.411165527,835091.0532429266,216269446.9706768,1404.8192301363997,38466344.81674418,0.0,220482254.45262992,0.0,0.0,0.7760193188783205,0.9886221019651188,0.02379628433268859
5,0,2030-12-31,4.002739726027397,14847755.24,269444732.7017596,212442283.04245523,257397865.43856412,28871197.91,0.028095142183276467,0.0238538665377176,671724.2813594394,1526942.8337603328,208388614.26512033,266.3197954141909,33874065.580578804,0.0,212577822.7275427,0.0,0.0,0.773400215233673,0.9809187289870878,0.024853866537717602
5,0,2031-12-31,5.002739726027397,14588677.45,260271894.37906492,206138854.63111097,245213741.84858596,28388737.89,0.02879018786307408,0.02467493886462875,643573.1340096163,-4669518.589189146,199292127.41919583,139.0712588188264,30196156.598403424,0.0,204787600.97357705,0.0,0.0,0.7657074456489067,0.9667858481887489,0.025674938864628752
5,0,2032-12-31,6.005479452054795,14282520.46,251235315.260689,199918200.49963617,232820110.60361394,28052617.369999997,0.032710509730723425,0.025821725274725274,619752.9256770104,-4364290.72932562,191682035.17332646,-45.108306177466545,24799324.743892282,0.0,197167633.9480995,0.0,0.0,0.7629581652341816,0.958802323621732,0.026821725274725275
5,0,2033-12-31,7.005479452054794,14106217.43,242178927.66742876,193608792.88912195,220033570.93694106,27654273.14,0.03296072603554978,0.026711090410958902,595826.4058207204,-7653720.125615133,183906758.1044194,-46.3711697536284,19150850.86935705,0.0,189539857.18525407,0.0,0.0,0.7593838154117547,0.9498884599200057,0.027711090410958903
5,0,2034-12-31,8.005479452054793,13946399.94,233100324.17354414,187213135.87179768,206840813.1552899,27170346.52,0.034270835081316786,0.027548071038251364,567476.2124175292,2768486.901983832,174644861.3200922,-25.64047001521826,14557927.355469674,0.0,181893579.08461598,0.0,0.0,0.7492261623371591,0.9328664920162859,0.028548071038251365
5,0,2035-12-31,9.005479452054793,13707873.2,224077767.4894323,180806574.97079775,193336145.0369052,26739800.96,0.03522155138410188,0.028312642987249545,541881.4145517044,19875016.25590398,184703291.0037872,64.04826034766678,8632854.03311801,0.0,192622120.07042524,0.0,18325907.434437416,0.8242820922093396,1.0215518491715183,0.029312642987249546
5,0,2036-12-31,10.008219178082191,13462473.32,215131720.45132506,174415250.0829626,179537357.57461902,26413760.880000003,0.03641785146734189,0.029048498956158665,574046.0046885236,14782935.910483975,177312148.90481934,8.598715279950964,2225208.6697996855,0.0,185711461.62570864,0.0,0.0,0.8242027188405131,1.016609206021141,0.030048498956158666
5,0,2037-12-31,11.008219178082191,13277327.64,206178540.39239672,167940117.1961982,165343033.92084315,26073787.36,0.037839876326007715,0.02977792745302714,551212.4521557904,10645501.075576194,169908943.95977435,11.391738197948872,0.0,0.0,178789554.24666083,0.0,0.0,0.8240864623272893,1.0117233856713106,0.03077792745302714
5,0,2038-12-31,12.008219178082191,13136433.24,197186295.81428385,161353348.52684987,150698280.3780995,25671183.04,0.03930493623948128,0.030507355949895617,528166.4575821904,13648624.199006854,162390886.1631479,15.488403707539657,0.0,0.0,171820814.24914894,0.0,0.0,0.823540426542079,1.0064302206664486,0.031507355949895614
5,0,2039-12-31,13.008219178082191,12937354.12,188212386.24015102,154708774.99939704,135675783.25174612,25209673.32,0.0407705080566485,0.031236784446764095,504824.2277472058,13497368.615727426,154832564.23465472,11.292075443535369,0.0,0.0,164852287.09183544,0.0,0.0,0.8226481122081676,1.000800143594041,0.032236784446764095
5,0,2040-12-31,14.010958904109588,12733828.92,179272094.61444262,148025437.94871,120284743.52148634,24745325.83,0.04223859937818841,0.031968211377870565,480791.7371013558,14025493.364985514,147049291.71001723,10.83809416331969,0.0,0.0,157904304.11429304,0.0,0.0,0.8202575644930885,0.9934055507470886,0.032968211377870565
5,0,2041-12-31,15.01095890410959,12475844.4,170399619.31619292,141322585.62870967,104587074.84275974,24288353.91,0.0395089740200647,0.03243766110531803,456992.15972592874,7174789.65823539,139397883.34891698,9.828405375604685,0.0,0.0,150975867.15375966,0.0,0.0,0.8180645233147544,0.9863807878179545,0.03343766110531803
5,0,2042-12-31,16.01095890410959,12269481.43,161555170.23444837,134564685.03822935,88515433.28318597,23796052.240000002,0.037840033192998446,0.03275451459854012,433016.48798856675,12219786.019067233,131636331.4115337,19.057147274882862,0.0,0.0,144032555.66392463,0.0,0.0,0.8148072959875159,0.9782383199138488,0.03375451459854012
5,0,2043-12-31,17.01095890410959,12018872.48,152783556.6761608,127793835.27472027,72134126.60164885,23261736.89,0.03847539357501906,0.033071368091762206,408429.8870247399,3283644.7285286207,123715993.30788855,10.107793997054749,0.0,0.0,137131146.5781589,0.0,0.0,0.8097467816521401,0.9680904641599846,0.03407136809176221
5,0,2044-12-31,18.013698630136986,11777179.76,144085824.19263285,121014533.37446687,55434089.74613062,22669919.060000002,0.03911172111934014,0.033389089676746544,384727.66990279587,11371166.295503028,116080649.20436248,37.93777784591658,0.0,0.0,130244091.75456662,0.0,0.0,0.805635459663059,0.9592289947948897,0.034389089676746545
5,0,2045-12-31,19.013698630136986,11484557.13,135497392.12890476,114249543.0460711,38489605.57846491,22023172.119999997,0.03974814567622409,0.03370594316996863,361205.7063888917,2570886.23353636,108556139.29324166,9.556586132305034,0.0,0.0,123418326.56264403,0.0,0.0,0.8011677390068683,0.9501669450832414,0.03470594316996863
5,0,2046-12-31,20.013698630136986,11185361.93,127035527.78069572,107519913.29486783,21321478.299979374,21338764.509999998,0.0401256740753817,0.034010585215605654,337829.7294758954,-2455646.8828477697,101086718.16582258,42.67057500688691,0.0,0.0,116650527.474507,0.0,0.0,0.7957358066031012,0.9401674077675031,0.035010585215605655
5,0,2047-12-31,21.013698630136986,10837810.19,118751131.69908771,100875379.72336768,4016334.5116202636,20617505.18,0.04029205676506198,0.03429514031485277,314898.78016831115,-2208798.9166147294,93813551.0859354,-43.61661642270533,0.0,0.0,110005110.57590242,0.0,0.0,0.7900013224602904,0.9299945273386028,0.03529514031485277
5,0,2048-12-31,22.016438356164382,10500954.32,110643680.03764825,94319551.75339192,0.0,19821483.422,0.04086367208250108,0.03458047501711153,290823.5003955089,4360163.628365034,86149388.97810745,-44.75696790282595,0.0,0.0,103469929.44501874,0.0,0.0,0.7786200617043266,0.9133778455961475,0.03558047501711153
